46.214,46.361,46.509,46.611,46.757,46.85,46.956,47.059,47.256,47.362,47.505,47.606,47.708,47.906,48.007,48.101,48.201,48.354,48.453,48.551,48.699,48.848,48.947,49.045,49.142,49.239,49.387,49.484,49.632,49.73,49.879,49.976,50.074,50.173,50.323,50.472,50.571,50.67,50.77,50.922,51.022,51.122,51.222,51.422,51.522,51.622,51.722,51.873,51.973,52.073,52.222,52.373,52.473,52.573,52.673,52.824,52.924,53.073,53.173,53.273,53.424,53.524,53.624,53.724,53.924,54.024
45.111,45.26,45.412,45.563,45.66,45.759,45.903,46.055,46.159,46.31,46.415,46.508,46.657,46.81,46.907,47.008,47.153,47.254,47.353,47.501,47.649,47.748,47.847,47.945,48.092,48.189,48.336,48.434,48.532,48.68,48.779,48.876,48.974,49.124,49.272,49.372,49.471,49.621,49.722,49.822,49.922,50.071,50.222,50.322,50.422,50.522,50.673,50.773,50.873,51.022,51.173,51.273,51.373,51.473,51.573,51.724,51.873,51.973,52.073,52.224,52.324,52.424,52.524,52.675,52.824,52.924
44.057,44.208,44.31,44.465,44.562,44.662,44.862,44.952,45.056,45.213,45.314,45.517,45.608,45.707,45.86,45.958,46.059,46.205,46.353,46.451,46.549,46.648,46.797,46.895,47.042,47.139,47.236,47.384,47.482,47.58,47.679,47.827,47.974,48.073,48.172,48.272,48.422,48.521,48.622,48.722,48.922,49.022,49.122,49.222,49.322,49.473,49.573,49.673,49.822,49.973,50.073,50.173,50.273,50.373,50.524,50.673,50.773,50.873,51.024,51.124,51.224,51.324,51.475,51.624,51.724,51.824
42.957,43.104,43.257,43.362,43.564,43.664,43.766,43.911,44.003,44.161,44.316,44.415,44.517,44.658,44.757,44.912,45.009,45.154,45.253,45.351,45.449,45.599,45.747,45.845,45.942,46.089,46.187,46.284,46.382,46.48,46.679,46.776,46.874,46.973,47.123,47.223,47.322,47.421,47.57,47.722,47.822,47.922,48.022,48.122,48.273,48.373,48.522,48.622,48.773,48.873,48.973,49.073,49.173,49.324,49.473,49.573,49.673,49.824,49.924,50.024,50.124,50.275,50.424,50.524,50.624,50.724
41.906,42.055,42.155,42.359,42.461,42.564,42.716,42.815,42.963,43.106,43.214,43.317,43.465,43.566,43.708,43.858,43.961,44.054,44.153,44.301,44.449,44.548,44.647,44.795,44.892,44.989,45.087,45.234,45.382,45.48,45.579,45.676,45.825,45.924,46.023,46.123,46.271,46.421,46.522,46.622,46.722,46.822,46.973,47.073,47.222,47.322,47.422,47.573,47.673,47.773,47.873,48.024,48.173,48.273,48.373,48.473,48.624,48.724,48.824,48.924,49.124,49.224,49.324,49.424,49.524,49.675
40.807,40.954,41.105,41.257,41.358,41.51,41.666,41.815,41.916,42.016,42.159,42.316,42.417,42.565,42.666,42.758,42.857,43.054,43.153,43.251,43.349,43.499,43.597,43.695,43.792,43.989,44.087,44.184,44.282,44.38,44.53,44.627,44.725,44.873,44.972,45.123,45.222,45.321,45.422,45.522,45.673,45.773,45.922,46.022,46.122,46.273,46.373,46.473,46.573,46.673,46.824,46.973,47.073,47.173,47.324,47.424,47.524,47.624,47.724,47.924,48.024,48.124,48.224,48.324,48.475,48.575
39.759,39.86,40.054,40.153,40.357,40.456,40.614,40.716,40.815,40.966,41.117,41.211,41.317,41.467,41.564,41.715,41.858,41.966,42.067,42.216,42.317,42.417,42.567,42.716,42.816,42.916,43.017,43.117,43.266,43.365,43.464,43.615,43.715,43.863,43.961,44.059,44.159,44.257,44.405,44.502,44.65,44.747,44.845,44.993,45.091,45.19,45.287,45.386,45.535,45.684,45.784,45.882,45.982,46.133,46.233,46.333,46.433,46.633,46.733,46.832,46.932,47.032,47.183,47.283,47.383,47.532
38.712,38.862,38.96,39.152,39.254,39.405,39.51,39.664,39.816,39.914,40.016,40.167,40.261,40.417,40.567,40.664,40.766,40.916,41.016,41.167,41.268,41.417,41.517,41.616,41.716,41.866,41.966,42.117,42.216,42.315,42.464,42.565,42.664,42.763,42.861,43.009,43.108,43.257,43.355,43.452,43.55,43.697,43.795,43.893,43.991,44.09,44.287,44.386,44.484,44.584,44.684,44.833,44.933,45.033,45.133,45.282,45.433,45.533,45.633,45.732,45.832,45.983,46.083,46.183,46.332,46.483
37.612,37.815,37.962,38.059,38.153,38.302,38.508,38.61,38.713,38.863,39.015,39.117,39.268,39.362,39.467,39.616,39.765,39.866,40.016,40.116,40.217,40.317,40.417,40.566,40.716,40.816,40.917,41.066,41.166,41.265,41.364,41.465,41.564,41.763,41.861,41.959,42.059,42.157,42.305,42.402,42.5,42.597,42.695,42.893,42.991,43.09,43.187,43.286,43.384,43.535,43.634,43.733,43.833,43.982,44.133,44.233,44.333,44.433,44.533,44.683,44.783,44.883,45.032,45.132,45.283,45.383
36.611,36.715,36.865,37.01,37.16,37.252,37.406,37.558,37.709,37.811,37.963,38.065,38.168,38.369,38.462,38.567,38.717,38.816,38.916,39.016,39.217,39.317,39.417,39.516,39.616,39.766,39.866,39.966,40.066,40.215,40.364,40.465,40.564,40.663,40.761,40.909,41.008,41.107,41.205,41.302,41.45,41.597,41.695,41.793,41.891,41.99,42.138,42.236,42.335,42.435,42.584,42.682,42.833,42.933,43.033,43.133,43.233,43.383,43.483,43.632,43.732,43.832,43.983,44.083,44.183,44.283
